"X","Y","Unique Squirrel ID","Hectare","Shift","Date","Hectare Squirrel Number","Age","Primary Fur Color","Highlight Fur Color","Combination of Primary and Highlight Color","Color notes","Location","Above Ground Sighter Measurement","Specific Location","Running","Chasing","Climbing","Eating","Foraging","Other Activities","Kuks","Quaas","Moans","Tail flags","Tail twitches","Approaches","Indifferent","Runs from","Other Interactions","Lat/Long"
"-73.96308223854","40.79148449899","31B-PM-1007-04","31B","PM","10072018","4","Juvenile","Gray",,"Gray+",,,,,"false","false","false","true","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9630822385425 40.7914844989865)"
"-73.95384757412","40.79647942196","40F-PM-1006-02","40F","PM","10062018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","6",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9538475741188 40.796479421955)"
"-73.9777124332","40.77040510567","5B-AM-1008-03","05B","AM","10082018","3","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9777124331985 40.7704051056666)"
"-73.9615396458","40.79235943668","33C-AM-1012-01","33C","AM","10122018","1","Adult","Gray","Cinnamon","Gray+Cinnamon","Cinnamon along tail & back","Above Ground","20","tree branches","false","true","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9615396457996 40.7923594366783)"
"-73.95506847411","40.79117881529","34H-PM-1006-05","34H","PM","10062018","5","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","white tail tip","Ground Plane","FALSE","in grass","true","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.955068474109 40.7911788152878)"
"-73.95974536643","40.78913821537","30F-PM-1007-01","30F","PM","10072018","1","Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",,"Above Ground","1","tree","false","false","true","false","false",,"false","false","false","false","true","false","false","true",,"POINT (-73.9597453664295 40.7891382153733)"
"-73.95466167829","40.79097453374","34I-PM-1010-05","34I","PM","10102018","5","Adult","Gray",,"Gray+",,,,,"false","false","false","false","true",,"false","false","false","false","true","false","false","false",,"POINT (-73.9546616782922 40.790974533739)"
"-73.95589957377","40.79600977346","39E-AM-1018-05","39E","AM","10182018","5","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","true","false","false","true","false",,"POINT (-73.9558995737654 40.7960097734603)"
"-73.97300272","40.77980008688","16A-PM-1019-05","16A","PM","10192018","5","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","20",,"false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9730027200009 40.7798000868804)"
"-73.96972078056","40.77411056888","12F-AM-1020-04","12F","AM","10202018","4","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Ground Plane","FALSE",,"true","false","false","true","false",,"false","false","false","false","true","false","false","false",,"POINT (-73.969720780557 40.7741105688757)"
"-73.97440807001","40.77315157218","9C-PM-1006-07","09C","PM","10062018","7","Adult","Black","Cinnamon, White","Black+Cinnamon, White",,"Ground Plane","FALSE","on top of tarped sand pile","false","false","false","true","false",,"false","false","false","false","false","false","false","true","(me)","POINT (-73.9744080700098 40.7731515721826)"
"-73.97265982569","40.77078624462","7F-PM-1012-03","07F","PM","10122018","3","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true","digging","false","false","false","false","false","false","false","true",,"POINT (-73.9726598256924 40.7707862446236)"
"-73.95416290633","40.79342593016","37G-AM-1014-02","37G","AM","10142018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","false","false","ran away & disappeared","false","false","false","false","false","false","false","false",,"POINT (-73.9541629063295 40.7934259301577)"
"-73.95658123379","40.79021276908","33H-AM-1019-01","33H","AM","10192018","1","Adult","Cinnamon","Gray","Cinnamon+Gray","Cinnamon patches","Ground Plane","FALSE",,"false","false","false","false","false","wrestling with child","false","false","false","false","false","false","false","false",,"POINT (-73.956581233786 40.79021276908371)"
"-73.96985928388","40.7743071444","12F-AM-1020-03","12F","AM","10202018","3","Adult","Gray","Black","Gray+Black",,"Ground Plane","FALSE",,"false","false","false","false","false","playing","false","false","false","false","true","false","false","false",,"POINT (-73.9698592838836 40.7743071443959)"
"-73.95983784958","40.79568430217","37B-AM-1018-04","37B","AM","10182018","4","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","false","false",,"POINT (-73.9598378495787 40.7956843021662)"
"-73.95308112557","40.79830691186","42F-AM-1019-02","42F","AM","10192018","2","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9530811255728 40.79830691185791)"
"-73.97292653005","40.77417682916","10D-AM-1008-02","10D","AM","10082018","2","Adult","Cinnamon","White","Cinnamon+White",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9729265300533 40.7741768291642)"
"-73.96459316756","40.77803748901","18H-PM-1014-02","18H","PM","10142018","2","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.964593167562 40.7780374890066)"
"-73.95525816277","40.79581476736","39E-AM-1018-01","39E","AM","10182018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","false","standing still","false","false","false","false","false","false","false","true",,"POINT (-73.955258162768 40.7958147673603)"
"-73.97716468353","40.76930491651","4C-PM-1010-05","04C","PM","10102018","5","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9771646835311 40.7693049165084)"
"-73.97262360834","40.77882177715","15B-PM-1017-03","15B","PM","10172018","3","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE","by water","true","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9726236083428 40.778821777147506)"
"-73.96364825569","40.77758315702","18I-PM-1007-05","18I","PM","10072018","5","Juvenile","Cinnamon","Gray, Black","Cinnamon+Gray, Black",,"Ground Plane","FALSE",,"false","false","false","false","true","jumping crazily / digging hole","false","false","false","false","false","false","true","false",,"POINT (-73.9636482556874 40.7775831570186)"
"-73.96880707608","40.77796882942","16E-AM-1014-06","16E","AM","10142018","6","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","true","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9688070760806 40.777968829417205)"
"-73.97931014827","40.76926002385","3B-PM-1007-02","03B","PM","10072018","2","Adult","Gray",,"Gray+",,"Above Ground","10","in tree","false","false","false","false","false","chased by dog","false","false","false","false","false","false","false","false",,"POINT (-73.9793101482654 40.7692600238491)"
"-73.97973415156","40.76821502147","2B-AM-1010-06","02B","AM","10102018","6","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.979734151564 40.7682150214703)"
"-73.97478738997","40.77319452583","9C-PM-1006-04","09C","PM","10062018","4","Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",,"Ground Plane","FALSE",,"false","false","true","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9747873899653 40.7731945258327)"
"-73.97059586025","40.78320607513","20A-AM-1010-01","20A","AM","10102018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","10",,"false","false","true","false","false",,"false","false","false","false","true","false","true","false",,"POINT (-73.970595860252 40.7832060751268)"
"-73.96895544586","40.7778593394","16E-PM-1018-10","16E","PM","10182018","10","Adult","Cinnamon","White","Cinnamon+White",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9689554458632 40.7778593393957)"
"-73.97941182347","40.76744955406","1C-AM-1012-02","01C","AM","10122018","2","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","Gray & Cinnamon selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",,"false","false","true","false","false",,"false","false","false","false","true","false","false","true",,"POINT (-73.9794118234651 40.7674495540569)"
"-73.96863581295","40.77780355165","16E-AM-1014-05","16E","AM","10142018","5","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","true","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9686358129525 40.7778035516486)"
"-73.96310054704","40.78854940572","28D-AM-1012-01","28D","AM","10122018","1","Adult","Cinnamon","White","Cinnamon+White",,"Ground Plane","FALSE",,"true","false","false","false","true",,"false","false","false","false","true","false","false","false",,"POINT (-73.9631005470369 40.7885494057193)"
"-73.97358331042","40.77863180416","14A-PM-1014-08","14A","PM","10142018","8","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","false","true","new movement flailing arms while foraging","false","false","false","false","false","false","false","true",,"POINT (-73.9735833104203 40.7786318041581)"
"-73.96732205044","40.7770296346","15G-PM-1019-04","15G","PM","10192018","4","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9673220504383 40.7770296345963)"
"-73.9670432106","40.77534620135","14H-PM-1012-03","14H","PM","10122018","3","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Above Ground","20",,"true","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9670432105975 40.7753462013506)"
"-73.97203897567","40.7763524092","13C-PM-1019-02","13C","PM","10192018","2","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","true","false","true","false",,"POINT (-73.9720389756717 40.7763524091989)"
"-73.97848727282","40.76881226039","3C-AM-1007-01","03C","AM","10072018","1","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9784872728213 40.7688122603932)"
"-73.95972600144","40.79070742303","32E-AM-1007-04","32E","AM","10072018","4","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9597260014375 40.790707423031)"
"-73.96852016269","40.78332926123","21B-AM-1019-05","21B","AM","10192018","5","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"true","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9685201626934 40.783329261225)"
"-73.96542881513","40.78159539702","21E-AM-1017-02","21E","AM","10172018","2","Adult","Gray",,"Gray+",,"Above Ground","7",,"false","true","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9654288151266 40.7815953970174)"
"-73.95644789094","40.79769287754","40C-PM-1006-04","40C","PM","10062018","4","Adult","Black",,"Black+",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9564478909357 40.7976928775417)"
"-73.95060629975","40.79761894967","42H-PM-1014-03","42H","PM","10142018","3","Adult",,,"+",,,,,"false","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9506062997507 40.7976189496674)"
"-73.97939239849","40.77084754746","5A-AM-1006-01","05A","AM","10062018","1","Adult","Gray",,"Gray+",,"Above Ground","10","Oak tree near rock outcropping","false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.97939239848742 40.7708475474583)"
"-73.96321647383","40.79212701213","32B-PM-1010-03","32B","PM","10102018","3","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Above Ground","15",,"false","false","false","true","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9632164738341 40.7921270121312)"
"-73.96212979461","40.79440582228","34A-PM-1013-05","34A","PM","10132018","5","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Above Ground","4",,"true","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9621297946132 40.7944058222814)"
"-73.97220533555","40.76620949936","3I-AM-1010-03","03I","AM","10102018","3","Adult","Gray",,"Gray+",,"Above Ground","50",,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9722053355548 40.7662094993614)"
"-73.97346304126","40.76530971394","1H-PM-1013-02","01H","PM","10132018","2","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9734630412566 40.7653097139415)"
